objective_parameter,pw_combi,scenario_of_interest,robustness_metric,year,Value,normalized_values,flood_agr,drought_agr,flood_urb,drought_shp
Crop_Productivity_Loss_[%],11_00_00_01,D,average,60,30.0,1.05,11,0,0,1
Crop_Productivity_Loss_[%],11_00_00_01,D,average,100,30.0,1.08,11,0,0,1
Crop_Productivity_Loss_[%],11_00_00_01,D&G,average,20,20.0,1.01,11,0,0,1
Crop_Productivity_Loss_[%],11_00_00_01,D&G,average,60,30.0,1.05,11,0,0,1
Crop_Productivity_Loss_[%],11_00_00_01,D&G,average,100,30.0,1.09,11,0,0,1
Crop_Productivity_Loss_[%],11_00_00_01,D&G&Wp,average,20,30.0,1.01,11,0,0,1
Crop_Productivity_Loss_[%],11_00_00_01,D&G&Wp,average,60,40.0,1.05,11,0,0,1
Crop_Productivity_Loss_[%],11_00_00_01,D&G&Wp,average,100,40.0,1.08,11,0,0,1
Crop_Productivity_Loss_[%],11_00_00_01,D&Wp,average,20,30.0,1.01,11,0,0,1
Crop_Productivity_Loss_[%],11_00_00_01,D&Wp,average,60,40.0,1.05,11,0,0,1
Crop_Productivity_Loss_[%],11_00_00_01,D&Wp,average,100,50.0,1.07,11,0,0,1
Crop_Productivity_Loss_[%],11_00_00_01,G,average,20,20.0,1.01,11,0,0,1
Crop_Productivity_Loss_[%],11_00_00_01,G,average,60,30.0,1.05,11,0,0,1
Crop_Productivity_Loss_[%],11_00_00_01,G,average,100,30.0,1.09,11,0,0,1
Crop_Productivity_Loss_[%],11_00_00_01,G&Wp,average,20,30.0,1.01,11,0,0,1
Crop_Productivity_Loss_[%],11_00_00_01,G&Wp,average,60,40.0,1.05,11,0,0,1
Crop_Productivity_Loss_[%],11_00_00_01,G&Wp,average,100,50.0,1.08,11,0,0,1
Crop_Productivity_Loss_[%],11_00_00_01,Wp,average,20,30.0,1.01,11,0,0,1
Crop_Productivity_Loss_[%],11_00_00_01,Wp,average,60,60.0,1.05,11,0,0,1
Crop_Productivity_Loss_[%],11_00_00_01,Wp,average,100,70.0,1.07,11,0,0,1
Crop_Productivity_Loss_[%],11_00_00_02,D,average,20,20.0,1.01,11,0,0,2
Crop_Productivity_Loss_[%],11_00_00_02,D,average,60,30.0,1.05,11,0,0,2
Crop_Productivity_Loss_[%],11_00_00_02,D,average,100,30.0,1.08,11,0,0,2
Crop_Productivity_Loss_[%],11_00_00_02,D&G,average,20,20.0,1.01,11,0,0,2
Crop_Productivity_Loss_[%],11_00_00_02,D&G,average,60,30.0,1.05,11,0,0,2
Crop_Productivity_Loss_[%],11_00_00_02,D&G,average,100,30.0,1.09,11,0,0,2
Crop_Productivity_Loss_[%],11_00_00_02,D&G&Wp,average,20,30.0,1.01,11,0,0,2
Crop_Productivity_Loss_[%],11_00_00_02,D&G&Wp,average,60,40.0,1.05,11,0,0,2
Crop_Productivity_Loss_[%],11_00_00_02,D&G&Wp,average,100,40.0,1.08,11,0,0,2
Crop_Productivity_Loss_[%],11_00_00_02,D&Wp,average,20,30.0,1.01,11,0,0,2
Crop_Productivity_Loss_[%],11_00_00_02,D&Wp,average,60,40.0,1.05,11,0,0,2
Crop_Productivity_Loss_[%],11_00_00_02,D&Wp,average,100,50.0,1.07,11,0,0,2
Crop_Productivity_Loss_[%],11_00_00_02,G,average,20,20.0,1.01,11,0,0,2
Crop_Productivity_Loss_[%],11_00_00_02,G,average,60,30.0,1.05,11,0,0,2
Crop_Productivity_Loss_[%],11_00_00_02,G,average,100,30.0,1.09,11,0,0,2
Crop_Productivity_Loss_[%],11_00_00_02,G&Wp,average,20,30.0,1.01,11,0,0,2
Crop_Productivity_Loss_[%],11_00_00_02,G&Wp,average,60,40.0,1.05,11,0,0,2
Crop_Productivity_Loss_[%],11_00_00_02,G&Wp,average,100,50.0,1.08,11,0,0,2
Crop_Productivity_Loss_[%],11_00_00_02,Wp,average,20,30.0,1.01,11,0,0,2
Crop_Productivity_Loss_[%],11_00_00_02,Wp,average,60,60.0,1.05,11,0,0,2
Crop_Productivity_Loss_[%],11_00_00_02,Wp,average,100,70.0,1.07,11,0,0,2
Crop_Productivity_Loss_[%],11_00_00_04,D,average,20,20.0,1.01,11,0,0,4
Crop_Productivity_Loss_[%],11_00_00_04,D,average,60,30.0,1.05,11,0,0,4
Crop_Productivity_Loss_[%],11_00_00_04,D,average,100,30.0,1.08,11,0,0,4
Crop_Productivity_Loss_[%],11_00_00_04,D&G,average,20,20.0,1.01,11,0,0,4
Crop_Productivity_Loss_[%],11_00_00_04,D&G,average,60,30.0,1.05,11,0,0,4
Crop_Productivity_Loss_[%],11_00_00_04,D&G,average,100,30.0,1.09,11,0,0,4
Crop_Productivity_Loss_[%],11_00_00_04,D&G&Wp,average,20,30.0,1.01,11,0,0,4
Crop_Productivity_Loss_[%],11_00_00_04,D&G&Wp,average,60,40.0,1.05,11,0,0,4
Crop_Productivity_Loss_[%],11_00_00_04,D&G&Wp,average,100,40.0,1.08,11,0,0,4
Crop_Productivity_Loss_[%],11_00_00_04,D&Wp,average,20,30.0,1.01,11,0,0,4
Crop_Productivity_Loss_[%],11_00_00_04,D&Wp,average,60,40.0,1.05,11,0,0,4
Crop_Productivity_Loss_[%],11_00_00_04,D&Wp,average,100,50.0,1.07,11,0,0,4
Crop_Productivity_Loss_[%],11_00_00_04,G,average,20,20.0,1.01,11,0,0,4
Crop_Productivity_Loss_[%],11_00_00_04,G,average,60,30.0,1.05,11,0,0,4
Crop_Productivity_Loss_[%],11_00_00_04,G,average,100,30.0,1.09,11,0,0,4
Crop_Productivity_Loss_[%],11_00_00_04,G&Wp,average,20,30.0,1.01,11,0,0,4
Crop_Productivity_Loss_[%],11_00_00_04,G&Wp,average,60,40.0,1.05,11,0,0,4
Crop_Productivity_Loss_[%],11_00_00_04,G&Wp,average,100,50.0,1.08,11,0,0,4
Crop_Productivity_Loss_[%],11_00_00_04,Wp,average,20,30.0,1.01,11,0,0,4
Crop_Productivity_Loss_[%],11_00_00_04,Wp,average,60,60.0,1.05,11,0,0,4
Crop_Productivity_Loss_[%],11_00_00_04,Wp,average,100,70.0,1.07,11,0,0,4
Crop_Productivity_Loss_[%],11_00_00_05,D,average,20,20.0,1.01,11,0,0,5
Crop_Productivity_Loss_[%],11_00_00_05,D,average,60,30.0,1.05,11,0,0,5
Crop_Productivity_Loss_[%],11_00_00_05,D,average,100,30.0,1.08,11,0,0,5
Crop_Productivity_Loss_[%],11_00_00_05,D&G,average,20,20.0,1.01,11,0,0,5
Crop_Productivity_Loss_[%],11_00_00_05,D&G,average,60,30.0,1.05,11,0,0,5
Crop_Productivity_Loss_[%],11_00_00_05,D&G,average,100,30.0,1.09,11,0,0,5
Crop_Productivity_Loss_[%],11_00_00_05,D&G&Wp,average,20,30.0,1.01,11,0,0,5
Crop_Productivity_Loss_[%],11_00_00_05,D&G&Wp,average,60,40.0,1.05,11,0,0,5
Crop_Productivity_Loss_[%],11_00_00_05,D&G&Wp,average,100,40.0,1.08,11,0,0,5
Crop_Productivity_Loss_[%],11_00_00_05,D&Wp,average,20,30.0,1.01,11,0,0,5
Crop_Productivity_Loss_[%],11_00_00_05,D&Wp,average,60,40.0,1.05,11,0,0,5
Crop_Productivity_Loss_[%],11_00_00_05,D&Wp,average,100,50.0,1.07,11,0,0,5
Crop_Productivity_Loss_[%],11_00_00_05,G,average,20,20.0,1.01,11,0,0,5
Crop_Productivity_Loss_[%],11_00_00_05,G,average,60,30.0,1.05,11,0,0,5
Crop_Productivity_Loss_[%],11_00_00_05,G,average,100,30.0,1.09,11,0,0,5
Crop_Productivity_Loss_[%],11_00_00_05,G&Wp,average,20,30.0,1.01,11,0,0,5
Crop_Productivity_Loss_[%],11_00_00_05,G&Wp,average,60,40.0,1.05,11,0,0,5
Crop_Productivity_Loss_[%],11_00_00_05,G&Wp,average,100,50.0,1.08,11,0,0,5
Crop_Productivity_Loss_[%],11_00_00_05,Wp,average,20,30.0,1.01,11,0,0,5
Crop_Productivity_Loss_[%],11_00_00_05,Wp,average,60,60.0,1.05,11,0,0,5
Crop_Productivity_Loss_[%],11_00_00_05,Wp,average,100,70.0,1.07,11,0,0,5
Crop_Productivity_Loss_[%],11_00_00_07,D,average,20,20.0,1.01,11,0,0,7
Crop_Productivity_Loss_[%],11_00_00_07,D,average,60,30.0,1.05,11,0,0,7
Crop_Productivity_Loss_[%],11_00_00_07,D,average,100,30.0,1.08,11,0,0,7
Crop_Productivity_Loss_[%],11_00_00_07,D&G,average,20,20.0,1.01,11,0,0,7
Crop_Productivity_Loss_[%],11_00_00_07,D&G,average,60,30.0,1.05,11,0,0,7
Crop_Productivity_Loss_[%],11_00_00_07,D&G,average,100,30.0,1.09,11,0,0,7
Crop_Productivity_Loss_[%],11_00_00_07,D&G&Wp,average,20,30.0,1.01,11,0,0,7
Crop_Productivity_Loss_[%],11_00_00_07,D&G&Wp,average,60,40.0,1.05,11,0,0,7
Crop_Productivity_Loss_[%],11_00_00_07,D&G&Wp,average,100,40.0,1.08,11,0,0,7
Crop_Productivity_Loss_[%],11_00_00_07,D&Wp,average,20,30.0,1.01,11,0,0,7
Crop_Productivity_Loss_[%],11_00_00_07,D&Wp,average,60,40.0,1.05,11,0,0,7
Crop_Productivity_Loss_[%],11_00_00_07,D&Wp,average,100,50.0,1.07,11,0,0,7
Crop_Productivity_Loss_[%],11_00_00_07,G,average,20,20.0,1.01,11,0,0,7
Crop_Productivity_Loss_[%],11_00_00_07,G,average,60,30.0,1.05,11,0,0,7
Crop_Productivity_Loss_[%],11_00_00_07,G,average,100,30.0,1.09,11,0,0,7
Crop_Productivity_Loss_[%],11_00_00_07,G&Wp,average,20,30.0,1.01,11,0,0,7
Crop_Productivity_Loss_[%],11_00_00_07,G&Wp,average,60,40.0,1.05,11,0,0,7
Crop_Productivity_Loss_[%],11_00_00_07,G&Wp,average,100,50.0,1.08,11,0,0,7
Crop_Productivity_Loss_[%],11_00_00_07,Wp,average,20,30.0,1.01,11,0,0,7
Crop_Productivity_Loss_[%],11_00_00_07,Wp,average,60,60.0,1.05,11,0,0,7
Crop_Productivity_Loss_[%],11_00_00_07,Wp,average,100,70.0,1.07,11,0,0,7
Crop_Productivity_Loss_[%],11_00_00_08,D,average,20,20.0,1.01,11,0,0,8
Crop_Productivity_Loss_[%],11_00_00_08,D,average,60,30.0,1.05,11,0,0,8
Crop_Productivity_Loss_[%],11_00_00_08,D,average,100,30.0,1.08,11,0,0,8
Crop_Productivity_Loss_[%],11_00_00_08,D&G,average,20,20.0,1.01,11,0,0,8
Crop_Productivity_Loss_[%],11_00_00_08,D&G,average,60,30.0,1.05,11,0,0,8
Crop_Productivity_Loss_[%],11_00_00_08,D&G,average,100,30.0,1.09,11,0,0,8
Crop_Productivity_Loss_[%],11_00_00_08,D&G&Wp,average,20,30.0,1.01,11,0,0,8
Crop_Productivity_Loss_[%],11_00_00_08,D&G&Wp,average,60,40.0,1.05,11,0,0,8
Crop_Productivity_Loss_[%],11_00_00_08,D&G&Wp,average,100,40.0,1.08,11,0,0,8
Crop_Productivity_Loss_[%],11_00_00_08,D&Wp,average,20,30.0,1.01,11,0,0,8
Crop_Productivity_Loss_[%],11_00_00_08,D&Wp,average,60,40.0,1.05,11,0,0,8
Crop_Productivity_Loss_[%],11_00_00_08,D&Wp,average,100,50.0,1.07,11,0,0,8
Crop_Productivity_Loss_[%],11_00_00_08,G,average,20,20.0,1.01,11,0,0,8
Crop_Productivity_Loss_[%],11_00_00_08,G,average,60,30.0,1.05,11,0,0,8
Crop_Productivity_Loss_[%],11_00_00_08,G,average,100,30.0,1.09,11,0,0,8
Crop_Productivity_Loss_[%],11_00_00_08,G&Wp,average,20,30.0,1.01,11,0,0,8
Crop_Productivity_Loss_[%],11_00_00_08,G&Wp,average,60,40.0,1.05,11,0,0,8
Crop_Productivity_Loss_[%],11_00_00_08,G&Wp,average,100,50.0,1.08,11,0,0,8
Crop_Productivity_Loss_[%],11_00_00_08,Wp,average,20,30.0,1.01,11,0,0,8
Crop_Productivity_Loss_[%],11_00_00_08,Wp,average,60,60.0,1.05,11,0,0,8
Crop_Productivity_Loss_[%],11_00_00_08,Wp,average,100,70.0,1.07,11,0,0,8
Crop_Productivity_Loss_[%],11_00_00_09,D,average,20,20.0,1.01,11,0,0,9
Crop_Productivity_Loss_[%],11_00_00_09,D,average,60,30.0,1.05,11,0,0,9
Crop_Productivity_Loss_[%],11_00_00_09,D,average,100,30.0,1.08,11,0,0,9
