objective_parameter,scenario_of_interest,robustness_metric,year,flood_agr,Value,normalized_values,pw_combi
Farmer_Structural_Damage,D,average,100,01,191.73,0.96,01_00_00_00
Farmer_Structural_Damage,D,average,100,03,185.92,0.94,03_00_00_00
Farmer_Structural_Damage,D,average,100,05,85.85,0.43,05_00_00_00
Farmer_Structural_Damage,D,average,100,07,82.58,0.42,07_00_00_00
Farmer_Structural_Damage,D,average,100,09,196.72,0.99,09_00_00_00
Farmer_Structural_Damage,D,average,100,11,196.46,0.99,11_00_00_00
Farmer_Structural_Damage,D,average,100,13,165.52,0.83,13_00_00_00
Farmer_Structural_Damage,D&G,average,20,00,40.77,1.01,00_00_00_00
Farmer_Structural_Damage,D&G,average,20,01,40.41,1.0,01_00_00_00
Farmer_Structural_Damage,D&G,average,20,03,39.68,0.98,03_00_00_00
Farmer_Structural_Damage,D&G,average,20,05,28.68,0.71,05_00_00_00
Farmer_Structural_Damage,D&G,average,20,07,28.68,0.71,07_00_00_00
Farmer_Structural_Damage,D&G,average,20,09,40.77,1.01,09_00_00_00
Farmer_Structural_Damage,D&G,average,20,11,40.41,1.0,11_00_00_00
Farmer_Structural_Damage,D&G,average,20,13,40.77,1.01,13_00_00_00
Farmer_Structural_Damage,D&G,average,60,00,153.4,1.01,00_00_00_00
Farmer_Structural_Damage,D&G,average,60,01,148.52,0.98,01_00_00_00
Farmer_Structural_Damage,D&G,average,60,03,145.15,0.96,03_00_00_00
Farmer_Structural_Damage,D&G,average,60,05,75.29,0.5,05_00_00_00
Farmer_Structural_Damage,D&G,average,60,07,71.96,0.48,07_00_00_00
Farmer_Structural_Damage,D&G,average,60,09,150.89,1.0,09_00_00_00
Farmer_Structural_Damage,D&G,average,60,11,150.59,1.0,11_00_00_00
Farmer_Structural_Damage,D&G,average,60,13,125.65,0.83,13_00_00_00
Farmer_Structural_Damage,D&G,average,100,00,258.11,1.02,00_00_00_00
Farmer_Structural_Damage,D&G,average,100,01,226.67,0.89,01_00_00_00
Farmer_Structural_Damage,D&G,average,100,03,221.3,0.87,03_00_00_00
Farmer_Structural_Damage,D&G,average,100,05,89.98,0.36,05_00_00_00
Farmer_Structural_Damage,D&G,average,100,07,85.74,0.34,07_00_00_00
Farmer_Structural_Damage,D&G,average,100,09,241.04,0.95,09_00_00_00
Farmer_Structural_Damage,D&G,average,100,11,242.2,0.95,11_00_00_00
Farmer_Structural_Damage,D&G,average,100,13,172.46,0.68,13_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,20,00,43.85,1.0,00_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,20,01,43.45,1.0,01_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,20,03,42.65,0.98,03_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,20,05,30.28,0.7,05_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,20,07,30.28,0.7,07_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,20,09,43.85,1.0,09_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,20,11,43.45,1.0,11_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,20,13,43.85,1.0,13_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,60,00,186.32,1.02,00_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,60,01,170.75,0.93,01_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,60,03,167.78,0.91,03_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,60,05,83.17,0.45,05_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,60,07,79.46,0.43,07_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,60,09,181.84,0.99,09_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,60,11,181.89,0.99,11_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,60,13,139.94,0.76,13_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,100,00,366.79,1.02,00_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,100,01,245.03,0.68,01_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,100,03,247.91,0.69,03_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,100,05,95.77,0.26,05_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,100,07,89.66,0.25,07_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,100,09,290.62,0.81,09_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,100,11,292.36,0.81,11_00_00_00
Farmer_Structural_Damage,D&G&Wp,average,100,13,173.24,0.48,13_00_00_00
Farmer_Structural_Damage,D&Wp,average,20,00,43.78,1.0,00_00_00_00
Farmer_Structural_Damage,D&Wp,average,20,01,43.43,1.0,01_00_00_00
Farmer_Structural_Damage,D&Wp,average,20,03,42.72,0.98,03_00_00_00
Farmer_Structural_Damage,D&Wp,average,20,05,31.53,0.73,05_00_00_00
Farmer_Structural_Damage,D&Wp,average,20,07,31.53,0.73,07_00_00_00
Farmer_Structural_Damage,D&Wp,average,20,09,43.78,1.0,09_00_00_00
Farmer_Structural_Damage,D&Wp,average,20,11,43.43,1.0,11_00_00_00
Farmer_Structural_Damage,D&Wp,average,20,13,43.78,1.0,13_00_00_00
Farmer_Structural_Damage,D&Wp,average,60,00,192.48,1.02,00_00_00_00
Farmer_Structural_Damage,D&Wp,average,60,01,172.64,0.91,01_00_00_00
Farmer_Structural_Damage,D&Wp,average,60,03,169.63,0.89,03_00_00_00
Farmer_Structural_Damage,D&Wp,average,60,05,84.87,0.45,05_00_00_00
Farmer_Structural_Damage,D&Wp,average,60,07,80.99,0.43,07_00_00_00
Farmer_Structural_Damage,D&Wp,average,60,09,187.74,0.99,09_00_00_00
Farmer_Structural_Damage,D&Wp,average,60,11,187.61,0.99,11_00_00_00
Farmer_Structural_Damage,D&Wp,average,60,13,144.81,0.76,13_00_00_00
Farmer_Structural_Damage,D&Wp,average,100,00,392.64,1.02,00_00_00_00
Farmer_Structural_Damage,D&Wp,average,100,01,236.74,0.61,01_00_00_00
Farmer_Structural_Damage,D&Wp,average,100,03,243.52,0.63,03_00_00_00
Farmer_Structural_Damage,D&Wp,average,100,05,96.6,0.25,05_00_00_00
Farmer_Structural_Damage,D&Wp,average,100,07,90.03,0.23,07_00_00_00
Farmer_Structural_Damage,D&Wp,average,100,09,293.26,0.76,09_00_00_00
Farmer_Structural_Damage,D&Wp,average,100,11,294.57,0.76,11_00_00_00
Farmer_Structural_Damage,D&Wp,average,100,13,170.17,0.44,13_00_00_00
Farmer_Structural_Damage,G,average,20,00,43.97,1.01,00_00_00_00
Farmer_Structural_Damage,G,average,20,01,43.5,1.0,01_00_00_00
Farmer_Structural_Damage,G,average,20,03,42.52,0.98,03_00_00_00
Farmer_Structural_Damage,G,average,20,05,27.78,0.64,05_00_00_00
Farmer_Structural_Damage,G,average,20,07,27.78,0.64,07_00_00_00
Farmer_Structural_Damage,G,average,20,09,43.97,1.01,09_00_00_00
Farmer_Structural_Damage,G,average,20,11,43.5,1.0,11_00_00_00
Farmer_Structural_Damage,G,average,20,13,43.97,1.01,13_00_00_00
Farmer_Structural_Damage,G,average,60,00,173.99,1.02,00_00_00_00
Farmer_Structural_Damage,G,average,60,01,166.97,0.97,01_00_00_00
Farmer_Structural_Damage,G,average,60,03,164.08,0.96,03_00_00_00
Farmer_Structural_Damage,G,average,60,05,79.76,0.46,05_00_00_00
Farmer_Structural_Damage,G,average,60,07,76.38,0.44,07_00_00_00
Farmer_Structural_Damage,G,average,60,09,170.04,0.99,09_00_00_00
Farmer_Structural_Damage,G,average,60,11,170.44,0.99,11_00_00_00
Farmer_Structural_Damage,G,average,60,13,130.2,0.76,13_00_00_00
Farmer_Structural_Damage,G,average,100,00,315.11,1.02,00_00_00_00
Farmer_Structural_Damage,G,average,100,01,261.61,0.84,01_00_00_00
Farmer_Structural_Damage,G,average,100,03,256.67,0.83,03_00_00_00
Farmer_Structural_Damage,G,average,100,05,94.12,0.3,05_00_00_00
Farmer_Structural_Damage,G,average,100,07,88.91,0.29,07_00_00_00
Farmer_Structural_Damage,G,average,100,09,285.35,0.92,09_00_00_00
Farmer_Structural_Damage,G,average,100,11,287.95,0.93,11_00_00_00
Farmer_Structural_Damage,G,average,100,13,179.39,0.58,13_00_00_00
Farmer_Structural_Damage,G&Wp,average,20,00,47.0,1.0,00_00_00_00
Farmer_Structural_Damage,G&Wp,average,20,01,46.51,1.0,01_00_00_00
Farmer_Structural_Damage,G&Wp,average,20,03,45.55,0.98,03_00_00_00
Farmer_Structural_Damage,G&Wp,average,20,05,30.63,0.66,05_00_00_00
Farmer_Structural_Damage,G&Wp,average,20,07,30.63,0.66,07_00_00_00
Farmer_Structural_Damage,G&Wp,average,20,09,47.0,1.0,09_00_00_00
Farmer_Structural_Damage,G&Wp,average,20,11,46.51,1.0,11_00_00_00
Farmer_Structural_Damage,G&Wp,average,20,13,47.0,1.0,13_00_00_00
Farmer_Structural_Damage,G&Wp,average,60,00,213.07,1.02,00_00_00_00
Farmer_Structural_Damage,G&Wp,average,60,01,191.09,0.91,01_00_00_00
Farmer_Structural_Damage,G&Wp,average,60,03,188.56,0.9,03_00_00_00
Farmer_Structural_Damage,G&Wp,average,60,05,89.35,0.43,05_00_00_00
Farmer_Structural_Damage,G&Wp,average,60,07,85.41,0.41,07_00_00_00
Farmer_Structural_Damage,G&Wp,average,60,09,206.89,0.99,09_00_00_00
Farmer_Structural_Damage,G&Wp,average,60,11,207.46,0.99,11_00_00_00
Farmer_Structural_Damage,G&Wp,average,60,13,149.36,0.71,13_00_00_00
Farmer_Structural_Damage,G&Wp,average,100,00,449.64,1.02,00_00_00_00
Farmer_Structural_Damage,G&Wp,average,100,01,271.68,0.61,01_00_00_00
Farmer_Structural_Damage,G&Wp,average,100,03,278.9,0.63,03_00_00_00
Farmer_Structural_Damage,G&Wp,average,100,05,100.73,0.23,05_00_00_00
Farmer_Structural_Damage,G&Wp,average,100,07,93.2,0.21,07_00_00_00
Farmer_Structural_Damage,G&Wp,average,100,09,337.58,0.76,09_00_00_00
Farmer_Structural_Damage,G&Wp,average,100,11,340.31,0.77,11_00_00_00
Farmer_Structural_Damage,G&Wp,average,100,13,177.11,0.4,13_00_00_00
Farmer_Structural_Damage,Wp,average,20,00,50.02,1.01,00_00_00_00
Farmer_Structural_Damage,Wp,average,20,01,49.53,1.0,01_00_00_00
Farmer_Structural_Damage,Wp,average,20,03,48.59,0.98,03_00_00_00
Farmer_Structural_Damage,Wp,average,20,05,33.48,0.68,05_00_00_00
Farmer_Structural_Damage,Wp,average,20,07,33.48,0.68,07_00_00_00
Farmer_Structural_Damage,Wp,average,20,09,50.02,1.01,09_00_00_00
Farmer_Structural_Damage,Wp,average,20,11,49.53,1.0,11_00_00_00
Farmer_Structural_Damage,Wp,average,20,13,50.02,1.01,13_00_00_00
Farmer_Structural_Damage,Wp,average,60,00,252.15,1.02,00_00_00_00
Farmer_Structural_Damage,Wp,average,60,01,215.2,0.87,01_00_00_00
Farmer_Structural_Damage,Wp,average,60,03,213.04,0.86,03_00_00_00
Farmer_Structural_Damage,Wp,average,60,05,98.93,0.4,05_00_00_00
Farmer_Structural_Damage,Wp,average,60,07,94.44,0.38,07_00_00_00
Farmer_Structural_Damage,Wp,average,60,09,243.74,0.98,09_00_00_00
Farmer_Structural_Damage,Wp,average,60,11,244.48,0.99,11_00_00_00
Farmer_Structural_Damage,Wp,average,60,13,168.52,0.68,13_00_00_00
Farmer_Structural_Damage,Wp,average,100,00,584.17,1.02,00_00_00_00
Farmer_Structural_Damage,Wp,average,100,01,281.75,0.49,01_00_00_00
Farmer_Structural_Damage,Wp,average,100,03,301.12,0.53,03_00_00_00
Farmer_Structural_Damage,Wp,average,100,05,107.34,0.19,05_00_00_00
Farmer_Structural_Damage,Wp,average,100,07,97.49,0.17,07_00_00_00
Farmer_Structural_Damage,Wp,average,100,09,389.8,0.68,09_00_00_00
Farmer_Structural_Damage,Wp,average,100,11,392.68,0.69,11_00_00_00
Farmer_Structural_Damage,Wp,average,100,13,174.82,0.3,13_00_00_00
