objective_parameter,scenario_of_interest,robustness_metric,year,drought_shp,Value,normalized_values,pw_combi
Shipping_Measure_Costs,D,average,60,09,1972.55,0.92,00_00_00_09
Shipping_Measure_Costs,D,average,100,00,0.0,0.0,00_00_00_00
Shipping_Measure_Costs,D,average,100,01,1545.95,0.47,00_00_00_01
Shipping_Measure_Costs,D,average,100,02,160.17,0.05,00_00_00_02
Shipping_Measure_Costs,D,average,100,04,256.63,0.08,00_00_00_04
Shipping_Measure_Costs,D,average,100,05,1657.84,0.5,00_00_00_05
Shipping_Measure_Costs,D,average,100,07,2714.81,0.82,00_00_00_07
Shipping_Measure_Costs,D,average,100,08,2714.81,0.82,00_00_00_08
Shipping_Measure_Costs,D,average,100,09,2714.81,0.82,00_00_00_09
Shipping_Measure_Costs,D&G,average,20,00,0.0,0.0,00_00_00_00
Shipping_Measure_Costs,D&G,average,20,01,545.88,0.42,00_00_00_01
Shipping_Measure_Costs,D&G,average,20,02,16.22,0.01,00_00_00_02
Shipping_Measure_Costs,D&G,average,20,04,41.08,0.03,00_00_00_04
Shipping_Measure_Costs,D&G,average,20,05,41.08,0.03,00_00_00_05
Shipping_Measure_Costs,D&G,average,20,07,1230.29,0.95,00_00_00_07
Shipping_Measure_Costs,D&G,average,20,08,1230.29,0.95,00_00_00_08
Shipping_Measure_Costs,D&G,average,20,09,1230.29,0.95,00_00_00_09
Shipping_Measure_Costs,D&G,average,60,00,0.0,0.0,00_00_00_00
Shipping_Measure_Costs,D&G,average,60,01,1087.67,0.51,00_00_00_01
Shipping_Measure_Costs,D&G,average,60,02,87.57,0.04,00_00_00_02
Shipping_Measure_Costs,D&G,average,60,04,146.45,0.07,00_00_00_04
Shipping_Measure_Costs,D&G,average,60,05,830.9,0.38,00_00_00_05
Shipping_Measure_Costs,D&G,average,60,07,1972.55,0.92,00_00_00_07
Shipping_Measure_Costs,D&G,average,60,08,1972.55,0.92,00_00_00_08
Shipping_Measure_Costs,D&G,average,60,09,1972.55,0.92,00_00_00_09
Shipping_Measure_Costs,D&G,average,100,00,0.0,0.0,00_00_00_00
Shipping_Measure_Costs,D&G,average,100,01,1545.02,0.47,00_00_00_01
Shipping_Measure_Costs,D&G,average,100,02,160.05,0.05,00_00_00_02
Shipping_Measure_Costs,D&G,average,100,04,253.5,0.08,00_00_00_04
Shipping_Measure_Costs,D&G,average,100,05,1361.28,0.41,00_00_00_05
Shipping_Measure_Costs,D&G,average,100,07,2714.81,0.82,00_00_00_07
Shipping_Measure_Costs,D&G,average,100,08,2714.81,0.82,00_00_00_08
Shipping_Measure_Costs,D&G,average,100,09,2714.81,0.82,00_00_00_09
Shipping_Measure_Costs,D&G&Wp,average,20,00,0.0,0.0,00_00_00_00
